client_id,process_step,success,time_diff_seconds,error,error_count,Variation
3886052,1,False,0.0,False,0,Test
3886087,2,False,8.0,False,0,Test
3886128,4,False,47.0,False,0,Test
3886418,1,False,0.0,False,0,Control
3886476,5,True,86.0,False,0,Test
3887101,1,False,0.0,False,0,Control
3887490,5,True,396.0,False,0,Control
3887543,5,True,306.0,False,0,Control
3887603,5,True,427.0,False,0,Test
3887719,5,True,383.0,False,0,Control
3888074,5,True,405.0,False,0,Test
3888161,5,True,392.0,False,0,Control
3888366,5,True,615.0,False,0,Test
3888519,2,False,6.0,False,0,Test
3888630,5,True,160.0,False,0,Control
3888791,3,False,157.0,False,0,Test
3888956,1,False,0.0,False,0,Test
3889440,1,False,133.0,False,0,Control
3889508,1,False,0.0,False,0,Control
3890503,5,True,621.0,False,0,Test
3890665,3,False,19.0,False,0,Test
3890840,5,True,229.0,False,0,Control
3890873,5,True,169.0,False,0,Test
3891085,5,True,507.0,False,0,Test
3891143,5,True,807.0,False,0,Test
3891199,1,False,0.0,False,0,Control
3891239,4,False,86.0,False,0,Test
3891526,1,False,100.0,False,0,Control
3891531,3,False,53.0,False,0,Control
3891789,3,False,322.0,False,0,Control
3891838,5,True,163.0,False,0,Control
3892026,5,True,103.0,False,0,Control
3892244,5,True,115.0,False,0,Control
3892413,3,False,408.0,False,0,Test
3892524,1,False,0.0,False,0,Test
3893167,1,False,0.0,False,0,Test
3893174,2,False,302.0,False,0,Test
3893289,5,True,125.0,False,0,Test
3893303,5,True,385.0,False,0,Test
3893516,5,True,128.0,False,0,Test
3893607,1,False,146.0,False,0,Test
3893805,5,True,180.0,False,0,Test
3893853,1,False,0.0,False,0,Control
3893928,5,True,256.0,False,0,Test
3894560,5,True,290.0,False,0,Test
3894997,2,False,910.0000000000001,False,0,Control
3896264,5,True,381.0,False,0,Control
3896511,3,False,17.0,False,0,Control
3896562,2,False,15.000000000000002,False,0,Test
3896969,1,False,0.0,False,0,Control
3897008,5,True,197.0,False,0,Test
3897043,4,False,225.0,False,0,Control
3897297,5,True,386.0,False,0,Test
3897312,5,True,102.0,False,0,Test
3897463,5,True,85.0,False,0,Test
3897687,5,True,191.0,False,0,Control
3897933,5,True,231.0,False,0,Control
3898390,3,False,109.0,False,0,Control
3898625,2,False,60.00000000000001,False,0,Test
3899244,5,True,145.0,False,0,Control
3899686,5,True,183.0,False,0,Test
3899785,5,True,534.0,False,0,Control
3899850,5,True,212.0,False,0,Test
3900738,5,True,309.0,False,0,Test
3901100,3,False,143.0,False,0,Test
3901105,5,True,928.0,False,0,Control
3901156,1,False,61.0,False,0,Test
3901427,4,False,57.0,False,0,Test
3901436,5,True,864.0,False,0,Test
3901507,2,False,69.0,False,0,Test
3901582,5,True,59.0,False,0,Test
3901818,5,True,87.0,False,0,Test
3901823,5,True,171.0,False,0,Test
3901907,5,True,329.0,False,0,Test
3901956,5,True,693.0000000000001,False,0,Control
3902029,4,False,171.0,False,0,Test
3902351,1,False,0.0,False,0,Control
3902353,5,True,332.0,False,0,Control
3903018,1,False,0.0,False,0,Control
3903245,5,True,430.0,False,0,Control
3903411,2,False,136.0,False,0,Control
3903512,2,False,13.0,False,0,Test
3903635,5,True,343.0,False,0,Test
3903667,4,False,620.0,False,0,Control
3903837,3,False,162.0,False,0,Test
3903996,5,True,606.0,False,0,Test
3904119,5,True,161.0,False,0,Control
3905252,5,True,207.0,False,0,Test
3905636,5,True,275.0,False,0,Test
3905654,5,True,228.0,False,0,Control
3906238,5,True,840.0,False,0,Test
3906451,1,False,98.0,False,0,Test
3906475,5,True,714.0,False,0,Test
3906545,2,False,12.0,False,0,Test
3906580,2,False,97.0,False,0,Test
3906864,5,True,233.0,False,0,Control
3906973,5,True,313.0,False,0,Control
3907200,5,True,190.0,False,0,Test
3907202,5,True,249.0,False,0,Control
3907225,5,True,526.0,False,0,Test
3907235,5,True,367.0,False,0,Control
3907538,5,True,501.0,False,0,Test
3907819,1,False,0.0,False,0,Control
3908093,5,True,495.0,False,0,Control
3908215,5,True,133.0,False,0,Control
3908301,4,False,143.0,False,0,Control
3908768,5,True,237.0,False,0,Control
3908801,5,True,316.0,False,0,Test
3909011,5,True,237.0,False,0,Test
3909190,2,False,16.0,False,0,Control
3909321,2,False,17.0,False,0,Test
3909705,2,False,14.0,False,0,Control
3909754,5,True,162.0,False,0,Test
3910459,5,True,247.0,False,0,Control
3910595,4,False,168.0,False,0,Test
3910683,1,False,1.0,False,0,Test
3910804,5,True,78.0,False,0,Test
3911296,3,False,60.0,False,0,Test
3911895,2,False,12.0,False,0,Test
3912074,5,True,605.0,False,0,Test
3912274,3,False,816.0,False,0,Test
3912353,5,True,132.0,True,1,Control
3912665,5,True,215.0,False,0,Test
3912962,5,True,349.0,False,0,Control
3913632,5,True,116.0,False,0,Test
3913635,5,True,152.0,False,0,Test
3914072,5,True,171.0,False,0,Control
3914315,5,True,135.0,False,0,Test
3914583,4,False,411.0,False,0,Control
3914703,5,True,285.0,False,0,Test
3914712,5,True,506.0,False,0,Test
3914767,3,False,424.0,False,0,Control
3915245,5,True,310.0,False,0,Test
3915571,5,True,136.0,False,0,Control
3915694,5,True,281.0,False,0,Control
3915713,1,False,202.0,False,0,Control
3916056,5,True,82.0,False,0,Test
3916407,5,True,136.0,False,0,Control
3916852,1,False,0.0,False,0,Control
3916909,5,True,285.0,False,0,Control
3917048,4,False,232.0,False,0,Test
3917668,3,False,118.0,False,0,Control
3918261,5,True,0.0,False,0,Test
3918324,5,True,221.0,False,0,Control
3918588,5,True,148.0,False,0,Test
3918775,5,True,907.0,False,0,Test
3919224,2,False,12.0,False,0,Test
3919298,5,True,202.0,False,0,Control
3919386,5,True,507.0,False,0,Test
3919516,5,True,93.0,False,0,Test
3919868,5,True,127.0,False,0,Test
3919884,3,False,19.0,False,0,Control
3920173,5,True,163.0,False,0,Control
3920526,5,True,105.0,False,0,Test
3921053,4,False,461.0,False,0,Test
3921085,5,True,230.0,False,0,Control
3921296,5,True,270.0,False,0,Control
3921358,5,True,305.0,False,0,Test
3921540,5,True,123.0,False,0,Test
3922318,1,False,0.0,False,0,Control
3922691,5,True,155.0,False,0,Control
3922781,5,True,208.0,False,0,Test
3922923,1,False,0.0,False,0,Control
3922965,5,True,661.0,False,0,Test
3923067,5,True,135.0,False,0,Control
3923295,5,True,54.0,False,0,Test
3923623,4,False,109.0,False,0,Test
3923657,2,False,166.0,False,0,Test
3924096,5,True,269.0,False,0,Test
3924155,5,True,179.0,False,0,Control
3924482,1,False,0.0,False,0,Control
3924557,5,True,585.0,False,0,Test
3924564,5,True,759.0,False,0,Test
3924963,5,True,173.0,False,0,Test
3925168,2,False,16.0,False,0,Control
3925181,5,True,249.0,False,0,Control
3925764,1,False,0.0,False,0,Control
3925774,5,True,156.0,False,0,Test
3926091,2,False,136.0,False,0,Test
3926312,5,True,422.0,False,0,Test
3926863,5,True,307.0,False,0,Control
3926907,5,True,341.0,False,0,Control
3927326,4,False,494.0,False,0,Control
3927920,3,False,75.0,False,0,Control
3928076,1,False,0.0,False,0,Control
3928305,5,True,406.0,False,0,Control
3928547,5,True,331.0,False,0,Test
3928970,5,True,754.0,False,0,Test
3929153,5,True,466.0,False,0,Test
3929171,5,True,284.0,False,0,Test
3929399,5,True,469.0,False,0,Control
3929612,4,False,178.0,False,0,Test
3930361,5,True,86.0,False,0,Test
3930392,5,True,433.0,False,0,Control
3930890,3,False,356.0,False,0,Test
3930919,5,True,310.0,False,0,Test
3931038,5,True,351.0,False,0,Test
3931211,2,False,10.0,False,0,Test
3931309,5,True,520.0,False,0,Control
3931325,5,True,549.0,False,0,Test
3931346,5,True,514.0,False,0,Test
3931869,3,False,19.0,False,0,Control
3931941,5,True,191.0,False,0,Control
3932330,5,True,136.0,False,0,Test
3932604,5,True,226.0,False,0,Test
3932745,5,True,182.0,False,0,Control
3932829,2,False,29.0,False,0,Test
3932987,5,True,446.0,False,0,Control
3933442,5,True,504.0,False,0,Test
3933525,5,True,349.0,False,0,Control
3933656,5,True,231.0,False,0,Control
3933697,5,True,212.0,False,0,Test
3933888,5,True,215.0,False,0,Test
3933930,5,True,289.0,False,0,Control
3933965,5,True,199.0,False,0,Test
3933968,5,True,637.0,False,0,Control
3934480,2,False,48.0,False,0,Control
3934629,5,True,89.0,False,0,Control
3934950,5,True,107.0,False,0,Control
3935125,5,True,660.0,False,0,Test
3935621,5,True,328.0,False,0,Control
3935675,5,True,179.0,False,0,Test
3935692,2,False,486.0,False,0,Control
3935774,5,True,165.0,False,0,Test
3936034,3,False,73.0,False,0,Control
3936639,1,False,0.0,False,0,Control
3937930,5,True,319.0,False,0,Test
3937985,1,False,0.0,False,0,Test
3938117,3,False,18.0,False,0,Control
3938135,5,True,490.0,False,0,Test
3938405,3,False,586.0,False,0,Test
3938559,5,True,872.0,False,0,Test
3938611,5,True,853.0,False,0,Test
3939039,4,False,115.0,False,0,Control
3939045,5,True,98.0,False,0,Test
3939352,5,True,272.0,False,0,Test
3939374,1,False,0.0,False,0,Control
3939524,5,True,104.0,False,0,Test
3939638,1,False,0.0,False,0,Test
3939684,5,True,402.0,False,0,Control
3939719,5,True,352.0,False,0,Control
3939804,5,True,508.0,False,0,Control
3940081,2,False,739.0,False,0,Control
3940254,5,True,358.0,False,0,Control
3940300,3,False,385.0,False,0,Test
3940326,5,True,308.0,False,0,Control
3940497,1,False,0.0,False,0,Test
3940524,5,True,203.0,False,0,Test
3940616,5,True,581.0,False,0,Control
3940649,5,True,137.0,False,0,Control
3941036,3,False,158.0,False,0,Control
3941116,5,True,187.0,False,0,Control
3941175,1,False,19.0,False,0,Test
3941400,4,False,209.0,False,0,Test
3941526,4,False,171.0,False,0,Control
3941572,2,False,189.0,False,0,Test
3941793,5,True,915.0,True,1,Control
3941959,5,True,182.0,False,0,Control
3941993,5,True,171.0,False,0,Control
3942070,1,False,0.0,False,0,Test
3942294,5,True,66.0,False,0,Control
3942363,5,True,190.0,False,0,Control
3942777,4,False,170.0,False,0,Test
3942971,5,True,155.0,False,0,Test
3943018,4,False,902.0,False,0,Control
3943036,2,False,237.0,False,0,Test
3943115,5,True,590.0,False,0,Test
3943762,5,True,129.0,False,0,Control
3943876,5,True,303.0,False,0,Test
3944394,1,False,0.0,False,0,Control
3944686,5,True,330.0,False,0,Test
3944778,5,True,260.0,False,0,Control
3944863,5,True,427.0,False,0,Control
3944963,5,True,922.0,False,0,Test
3945005,5,True,170.0,False,0,Control
3945051,5,True,668.0,False,0,Control
3945089,1,False,0.0,False,0,Control
3945135,5,True,270.0,False,0,Test
3945400,5,True,666.0,False,0,Control
3945735,5,True,445.0,False,0,Control
3945965,5,True,192.0,False,0,Control
3946278,5,True,328.0,False,0,Test
3946731,2,False,132.0,False,0,Test
3946829,1,False,0.0,False,0,Control
3947020,5,True,144.0,False,0,Test
3947689,2,False,46.0,False,0,Control
3948065,4,False,665.0,False,0,Control
3948349,5,True,275.0,False,0,Control
3948396,4,False,678.0,False,0,Control
3948817,5,True,213.0,False,0,Test
3948974,5,True,297.0,False,0,Test
3949122,5,True,172.0,False,0,Control
3949276,5,True,182.0,False,0,Control
3949712,5,True,106.0,False,0,Test
3949788,5,True,533.0,False,0,Test
3950236,3,False,89.0,False,0,Test
3950294,3,False,148.0,False,0,Test
3950608,5,True,433.0,False,0,Control
3950663,1,False,0.0,False,0,Control
3950678,5,True,152.0,False,0,Control
3950760,5,True,321.0,False,0,Test
3950893,5,True,104.0,False,0,Test
3950983,5,True,593.0,False,0,Control
3951235,5,True,87.0,False,0,Test
3952018,5,True,241.0,False,0,Test
3952148,5,True,464.0,False,0,Control
3952291,5,True,121.0,False,0,Control
3952364,5,True,517.0,False,0,Control
3953220,5,True,333.0,False,0,Control
3953909,1,False,0.0,False,0,Test
3953921,5,True,181.0,False,0,Test
3954242,5,True,273.0,False,0,Test
3954324,5,True,67.0,False,0,Test
3954516,5,True,214.0,False,0,Test
3954776,3,False,211.0,False,0,Control
3954818,5,True,103.0,False,0,Control
3955354,1,False,90.0,False,0,Test
3955373,5,True,369.0,False,0,Test
3955964,5,True,388.0,False,0,Control
3956018,5,True,491.0,False,0,Test
3956430,5,True,132.0,False,0,Test
3956597,5,True,329.0,False,0,Control
3957033,3,False,174.0,False,0,Test
3957097,5,True,456.0,False,0,Test
3957137,5,True,787.0,False,0,Control
3957228,5,True,267.0,False,0,Control
3957252,1,False,120.0,False,0,Test
3957356,5,True,248.0,False,0,Control
3957553,5,True,245.0,False,0,Control
3957627,5,True,256.0,False,0,Test
3958467,3,False,589.0,False,0,Test
3958642,2,False,162.0,False,0,Test
3958645,5,True,638.0,False,0,Test
3958774,3,False,18.0,False,0,Test
3958790,4,False,824.0,False,0,Test
3959099,5,True,253.0,False,0,Test
3959160,5,True,335.0,False,0,Test
3959195,5,True,521.0,False,0,Control
3959425,5,True,477.0,False,0,Test
3959645,5,True,182.0,False,0,Test
3959664,5,True,71.0,False,0,Test
3959670,5,True,269.0,False,0,Control
3959857,5,True,147.0,False,0,Test
3960029,5,True,246.0,False,0,Test
3960280,2,False,787.0,False,0,Test
3960380,2,False,167.0,False,0,Test
3960538,5,True,273.0,False,0,Control
3961127,5,True,169.0,False,0,Test
3961269,5,True,464.0,False,0,Test
3961852,5,True,185.0,False,0,Control
3961862,5,True,213.0,False,0,Control
3961904,1,False,0.0,False,0,Control
3962151,5,True,84.0,False,0,Control
3962861,1,False,0.0,False,0,Control
3963528,1,False,0.0,False,0,Control
3963721,4,False,494.00000000000006,False,0,Control
3963765,5,True,133.0,False,0,Test
3963779,5,True,61.0,False,0,Test
3964454,5,True,140.0,False,0,Test
3964465,5,True,488.0,False,0,Control
3964671,5,True,180.0,False,0,Test
3965253,5,True,563.0,False,0,Test
3965562,5,True,286.0,False,0,Control
3965600,1,False,0.0,False,0,Test
3965651,5,True,170.0,False,0,Test
3965955,4,False,401.0,False,0,Control
3966046,5,True,180.0,False,0,Control
3966226,5,True,381.0,False,0,Control
3966228,5,True,250.0,False,0,Test
3966303,2,False,46.0,False,0,Control
3966408,5,True,255.0,False,0,Control
3966534,5,True,455.0,False,0,Test
3966671,5,True,810.0,False,0,Test
3966756,5,True,129.0,False,0,Test
3967029,5,True,152.0,False,0,Control
3967220,5,True,294.0,False,0,Test
3967891,5,True,287.0,False,0,Control
3968514,4,False,237.0,False,0,Control
3968834,5,True,493.0,False,0,Control
3968836,5,True,327.0,False,0,Test
3969151,1,False,0.0,False,0,Control
3969475,5,True,247.0,False,0,Control
3969539,3,False,498.00000000000006,False,0,Test
3969814,4,False,198.0,False,0,Control
3970048,5,True,715.0,False,0,Test
3970184,5,True,188.0,False,0,Control
3971071,1,False,0.0,False,0,Control
3971130,5,True,195.0,False,0,Control
3971187,5,True,138.0,False,0,Test
3971315,5,True,102.0,False,0,Test
3971478,3,False,224.0,False,0,Test
3971621,5,True,265.0,False,0,Test
3971814,1,False,0.0,False,0,Test
3972084,4,False,117.0,False,0,Test
3972404,1,False,188.0,False,0,Test
3972436,4,False,171.0,False,0,Control
3972437,5,True,353.0,False,0,Control
3972647,4,False,224.0,False,0,Control
3972782,1,False,711.0,False,0,Test
3972784,3,False,246.0,False,0,Test
3973242,2,False,15.000000000000002,False,0,Control
3973322,1,False,42.0,False,0,Control
3973543,2,False,232.0,False,0,Test
3973582,5,True,220.0,False,0,Test
3973715,5,True,276.0,False,0,Test
3973856,5,True,83.0,False,0,Control
3973908,5,True,392.0,False,0,Control
3974131,1,False,110.0,False,0,Test
3974144,5,True,928.0,False,0,Control
3974297,3,False,88.0,False,0,Test
3974337,5,True,196.0,False,0,Control
3974422,5,True,239.0,False,0,Test
3974644,5,True,311.0,False,0,Control
3974948,5,True,279.0,False,0,Test
3974967,5,True,355.0,False,0,Test
3975091,1,False,39.0,False,0,Control
3975369,5,True,233.0,False,0,Test
3975699,5,True,348.0,False,0,Control
3976013,5,True,191.0,False,0,Test
3976151,5,True,220.0,False,0,Control
3976337,5,True,128.0,False,0,Test
3976933,5,True,96.0,False,0,Control
3977195,5,True,109.0,False,0,Test
3977429,5,True,225.0,False,0,Test
3977457,5,True,146.0,False,0,Control
3977654,5,True,229.0,False,0,Control
3977915,2,False,245.0,False,0,Test
3978474,5,True,90.0,False,0,Test
3978758,3,False,314.0,False,0,Control
3979107,5,True,130.0,False,0,Control
3979144,1,False,105.0,False,0,Test
3979160,5,True,605.0,False,0,Control
3979168,5,True,120.0,False,0,Control
3979590,1,False,273.0,False,0,Control
3979656,5,True,285.0,False,0,Test
3979790,1,False,0.0,False,0,Test
3979917,5,True,167.0,False,0,Control
3979960,4,False,671.0,False,0,Control
3979991,5,True,132.0,False,0,Control
3980251,1,False,0.0,False,0,Control
3980307,3,False,257.0,False,0,Test
3980394,5,True,537.0,False,0,Control
3980473,5,True,149.0,False,0,Test
3980625,4,False,143.0,False,0,Test
3980961,1,False,54.0,False,0,Test
3981655,5,True,418.0,False,0,Test
3981677,5,True,691.0,False,0,Test
3981823,5,True,226.0,False,0,Test
3982600,5,True,631.0,False,0,Control
3982648,4,False,491.0,False,0,Test
3983001,5,True,150.0,False,0,Control
3983119,2,False,49.0,False,0,Control
3983191,5,True,64.0,False,0,Control
3983280,1,False,360.0,False,0,Control
3983321,1,False,281.0,False,0,Control
3983350,5,True,161.0,False,0,Test
3983357,5,True,145.0,False,0,Test
3983999,4,False,55.0,False,0,Control
3984239,5,True,119.0,False,0,Test
3984325,5,True,145.0,False,0,Test
3984491,4,False,165.0,False,0,Control
3984566,5,True,214.0,False,0,Control
3984593,5,True,168.0,False,0,Control
3985654,5,True,344.0,False,0,Control
3985779,5,True,228.0,False,0,Control
3985863,5,True,660.0,False,0,Test
3986211,5,True,620.0,False,0,Test
3986370,2,False,255.0,False,0,Test
3986551,5,True,414.0,False,0,Test
3986696,5,True,108.0,False,0,Test
3986713,3,False,125.0,False,0,Test
3986763,5,True,342.0,False,0,Control
3986891,5,True,372.0,False,0,Test
3987031,2,False,28.0,False,0,Control
3987115,5,True,391.0,False,0,Test
3987410,5,True,332.0,False,0,Test
3987522,1,False,350.0,False,0,Control
3987590,5,True,439.0,False,0,Test
3988134,5,True,416.00000000000006,False,0,Control
3988333,2,False,59.0,False,0,Test
3988356,4,False,135.0,False,0,Control
3988709,5,True,114.0,False,0,Control
3988710,5,True,190.0,False,0,Test
3989454,5,True,809.0,False,0,Test
3989683,5,True,749.0,False,0,Control
3989766,5,True,641.0,False,0,Control
3990106,5,True,181.0,False,0,Control
3990290,5,True,785.0,False,0,Test
3990333,5,True,943.0,False,0,Test
3990344,5,True,320.0,False,0,Control
3990599,5,True,282.0,False,0,Test
3991063,5,True,433.0,False,0,Control
3991845,5,True,191.0,False,0,Control
3991847,3,False,54.0,False,0,Control
3991922,1,False,0.0,False,0,Control
3992405,2,False,33.0,False,0,Control
3992683,5,True,192.0,False,0,Test
3992853,5,True,194.0,False,0,Test
3992883,2,False,62.00000000000001,False,0,Control
3993117,5,True,128.0,False,0,Control
3993204,1,False,0.0,False,0,Test
3993467,5,True,253.0,False,0,Test
3993530,5,True,277.0,False,0,Test
3993886,5,True,695.0,False,0,Test
3994008,5,True,493.0,True,2,Control
3994136,5,True,428.0,False,0,Control
3994437,5,True,129.0,False,0,Control
3994533,5,True,314.0,False,0,Control
3994586,2,False,340.0,False,0,Test
3994773,5,True,305.0,False,0,Control
3995477,5,True,311.0,False,0,Control
3996173,1,False,452.0,False,0,Test
3996290,5,True,343.0,False,0,Control
3996455,5,True,134.0,False,0,Test
3996598,3,False,110.0,False,0,Control
3996868,5,True,348.0,False,0,Control
3997203,4,False,339.0,False,0,Test
3997514,5,True,142.0,False,0,Control
3997533,1,False,0.0,False,0,Control
3998906,5,True,212.0,False,0,Test
3998952,5,True,113.0,False,0,Test
3999004,5,True,111.0,False,0,Control
3999026,5,True,210.0,False,0,Test
3999557,3,False,186.0,False,0,Test
3999559,2,False,70.0,False,0,Test
3999608,2,False,249.0,False,0,Control
3999713,5,True,469.0,False,0,Control
4000356,5,True,252.0,False,0,Control
4000443,5,True,31.000000000000004,False,0,Control
4000639,5,True,291.0,False,0,Control
4001101,4,False,728.0,False,0,Control
4001333,5,True,74.0,False,0,Test
4002069,5,True,489.0,False,0,Control
4002466,5,True,304.0,False,0,Test
4002725,4,False,353.0,False,0,Control
4002905,3,False,38.0,False,0,Test
4003122,2,False,12.0,False,0,Control
4003311,5,True,315.0,False,0,Control
4003363,5,True,126.00000000000001,False,0,Test
4003380,5,True,154.0,False,0,Test
4003416,5,True,146.0,False,0,Test
4003764,5,True,275.0,False,0,Control
4003786,5,True,726.0,False,0,Test
4004030,5,True,338.0,False,0,Control
4004319,2,False,433.0,False,0,Test
4005162,5,True,499.0,False,0,Test
4005175,5,True,133.0,False,0,Control
4005341,5,True,152.0,False,0,Test
4005695,5,True,109.0,False,0,Test
4005943,5,True,181.0,False,0,Control
4006121,5,True,114.0,False,0,Control
4006187,5,True,235.0,False,0,Test
4006246,5,True,903.0,False,0,Test
4006328,5,True,693.0,False,0,Test
4006336,1,False,65.0,False,0,Test
4006342,5,True,218.00000000000003,False,0,Test
4006775,5,True,173.0,False,0,Test
4006955,5,True,137.0,False,0,Test
4007083,2,False,438.0,False,0,Control
4007337,5,True,507.0,False,0,Test
4007571,5,True,202.0,False,0,Test
4007948,5,True,157.0,False,0,Test
4008010,5,True,78.0,False,0,Control
4008076,5,True,251.0,False,0,Control
4008126,5,True,462.0,False,0,Control
4008427,5,True,458.0,False,0,Control
4008625,5,True,430.0,False,0,Control
4008835,1,False,0.0,False,0,Test
4008847,5,True,92.0,False,0,Test
4008901,5,True,158.0,False,0,Control
4009035,5,True,550.0,False,0,Test
4009190,5,True,383.0,False,0,Test
4009335,5,True,129.0,False,0,Test
4009468,5,True,94.0,False,0,Test
4009584,4,False,361.0,False,0,Control
4009910,5,True,134.0,False,0,Test
4010229,5,True,367.0,False,0,Test
4010271,5,True,100.0,False,0,Test
4010395,1,False,129.0,False,0,Control
4010670,5,True,140.0,False,0,Test
4010832,5,True,127.0,False,0,Control
4010961,4,False,550.0,False,0,Control
4011032,5,True,600.0,False,0,Test
4011125,4,False,663.0,False,0,Test
4011311,5,True,126.0,False,0,Test
4012121,1,False,0.0,False,0,Test
4012328,4,False,332.0,False,0,Test
4012869,1,False,0.0,False,0,Control
4013415,5,True,892.0,False,0,Control
4013637,4,False,270.0,False,0,Test
4013780,5,True,218.0,False,0,Test
4014197,5,True,552.0,False,0,Test
4014201,5,True,650.0,False,0,Test
4014435,5,True,416.0,False,0,Control
4014787,5,True,494.0,False,0,Control
4014888,5,True,120.0,False,0,Control
4015014,1,False,0.0,False,0,Control
4015337,5,True,153.0,False,0,Control
4015407,5,True,121.0,False,0,Test
4015423,2,False,11.0,False,0,Test
4015484,1,False,0.0,False,0,Control
4015553,5,True,169.0,False,0,Test
4015554,1,False,0.0,False,0,Control
4016160,5,True,402.0,False,0,Test
4016218,4,False,113.0,False,0,Control
4016272,5,True,103.0,False,0,Control
4016575,1,False,0.0,False,0,Control
4016595,5,True,251.0,False,0,Control
4016670,5,True,231.0,False,0,Control
4016886,3,False,123.0,False,0,Control
4017302,5,True,798.0,False,0,Test
4017497,5,True,164.0,False,0,Control
4017786,1,False,209.0,False,0,Test
4018288,2,False,26.0,False,0,Test
4018364,1,False,0.0,False,0,Test
4018750,5,True,539.0,False,0,Test
4018893,5,True,884.0,False,0,Control
4018966,5,True,85.0,False,0,Control
4019292,5,True,317.0,False,0,Control
4020274,5,True,133.0,False,0,Test
4020479,5,True,465.0,False,0,Test
4020546,2,False,67.0,False,0,Test
4020782,5,True,290.0,False,0,Test
4020788,5,True,173.0,False,0,Control
4021585,5,True,183.0,True,1,Control
4021663,5,True,732.0,False,0,Control
4021911,3,False,350.0,False,0,Test
4022071,5,True,79.0,False,0,Test
4022403,5,True,231.0,False,0,Test
4022550,5,True,954.0,False,0,Test
4022592,5,True,287.0,False,0,Test
4023351,4,False,218.0,False,0,Test
4023574,5,True,157.0,False,0,Control
4023749,5,True,357.0,False,0,Control
4023943,5,True,272.0,False,0,Control
4023983,1,False,0.0,False,0,Control
4024034,5,True,437.0,False,0,Control
4024129,5,True,139.0,False,0,Test
4024471,5,True,788.0,False,0,Control
4025125,5,True,348.0,False,0,Control
4025195,1,False,0.0,False,0,Control
4025387,5,True,609.0,False,0,Control
4025570,2,False,25.0,False,0,Test
4026126,5,True,116.0,False,0,Control
4026139,5,True,223.0,False,0,Control
4026198,5,True,248.0,False,0,Test
4026200,2,False,266.0,False,0,Test
4026567,5,True,107.0,False,0,Test
4026632,5,True,183.0,False,0,Test
4026832,2,False,142.0,False,0,Control
4026845,5,True,350.0,False,0,Test
4027064,5,True,454.0,False,0,Control
4027294,5,True,331.0,False,0,Test
4027346,5,True,206.0,False,0,Test
4027432,1,False,78.0,False,0,Control
4027459,5,True,261.0,False,0,Test
4027554,2,False,42.0,False,0,Control
4027903,4,False,197.0,False,0,Test
4028151,5,True,764.0,False,0,Test
4028292,5,True,427.0,False,0,Control
4028331,5,True,667.0,False,0,Test
4028430,4,False,904.0,False,0,Control
4028644,5,True,210.0,False,0,Control
4028896,5,True,131.0,False,0,Control
4029048,5,True,269.0,False,0,Control
4029062,5,True,514.0,False,0,Control
4029177,3,False,141.0,False,0,Test
4029417,5,True,384.0,False,0,Control
4029961,5,True,596.0,False,0,Control
4030233,2,False,31.000000000000004,False,0,Test
4030266,2,False,144.0,False,0,Test
4030724,5,True,149.0,False,0,Test
4031135,5,True,456.0,False,0,Test
4031173,5,True,429.0,False,0,Test
4031392,5,True,359.0,False,0,Control
4031585,5,True,102.0,False,0,Test
4031845,5,True,509.0,False,0,Control
4031982,5,True,342.0,False,0,Control
4032058,2,False,173.0,False,0,Control
4032180,5,True,152.0,False,0,Control
4032421,5,True,85.0,False,0,Test
4032483,5,True,489.0,False,0,Test
4032636,5,True,755.0,False,0,Control
4032817,5,True,254.0,False,0,Test
4033061,4,False,171.0,False,0,Control
4033437,5,True,493.0,False,0,Test
4034001,3,False,678.0,False,0,Test
4034134,5,True,259.0,False,0,Test
4034394,4,False,55.0,False,0,Control
4034407,5,True,516.0,False,0,Test
4034495,1,False,0.0,False,0,Test
4034516,5,True,265.0,False,0,Control
4034714,5,True,373.0,False,0,Control
4034756,5,True,113.0,False,0,Test
4034949,5,True,554.0,False,0,Test
4035115,1,False,0.0,False,0,Test
4035134,5,True,167.0,False,0,Test
4035305,5,True,271.0,False,0,Control
4035366,5,True,295.0,False,0,Control
4035739,5,True,545.0,False,0,Control
4035754,1,False,0.0,False,0,Test
4035879,5,True,466.0,False,0,Test
4035907,5,True,318.0,False,0,Test
4035951,5,True,229.0,False,0,Control
4036051,5,True,638.0,False,0,Control
4036239,5,True,182.0,False,0,Control
4036648,4,False,232.0,False,0,Control
4036686,5,True,100.0,False,0,Test
4036802,2,False,89.0,False,0,Test
4036960,4,False,160.0,False,0,Test
4036982,5,True,887.0,False,0,Test
4037065,5,True,231.0,False,0,Test
4037586,5,True,357.0,False,0,Test
4038026,4,False,319.0,False,0,Test
4038383,5,True,280.0,False,0,Test
4039121,5,True,462.0,False,0,Test
4039480,5,True,83.0,False,0,Control
4039703,1,False,198.0,False,0,Test
4040468,2,False,99.0,False,0,Test
4040498,5,True,83.0,False,0,Test
4040609,5,True,385.0,False,0,Control
4040765,1,False,0.0,False,0,Test
4041751,2,False,90.0,False,0,Test
4042089,5,True,712.0,False,0,Control
4042144,5,True,154.0,False,0,Test
4042374,1,False,0.0,False,0,Test
4042402,5,True,215.0,False,0,Test
4042433,1,False,0.0,False,0,Control
4042775,5,True,305.0,False,0,Control
4043025,1,False,88.0,False,0,Test
4043123,5,True,305.0,False,0,Control
4043285,5,True,319.0,False,0,Test
